plotcode,visit,lulc,phase,date,season,common_name,scientific_name,family,order,cue,individual
A6,6,abandoned,3,23/11/2022,pre-winter,Hill Prinia,Prinia superciliaris,Cisticolidae,Passeriformes,call,1
A6,6,abandoned,3,23/11/2022,pre-winter,Hume's Bush Warbler,Horornis brunnescens,Scotocercidae,Passeriformes,call,1
A6,6,abandoned,3,23/11/2022,pre-winter,Mountain Tailorbird,Phyllergates cucullatus,Scotocercidae,Passeriformes,call,1
B1,6,bamboo,3,10/11/2022,pre-winter,Nepal Fulvetta,Alcippe nipalensis,Leiothrichidae,Passeriformes,call,1
A7,6,abandoned,3,23/11/2022,pre-winter,Hill Prinia,Prinia superciliaris,Cisticolidae,Passeriformes,sight,1
A7,6,abandoned,3,23/11/2022,pre-winter,Hume's Bush Warbler,Horornis brunnescens,Scotocercidae,Passeriformes,call,1
A7,6,abandoned,3,23/11/2022,pre-winter,Slaty-bellied Tesia,Tesia olivea,Scotocercidae,Passeriformes,call,1
A8,6,abandoned,3,23/11/2022,pre-winter,Hill Prinia,Prinia superciliaris,Cisticolidae,Passeriformes,sight,1
A8,6,abandoned,3,23/11/2022,pre-winter,Hodgson's Redstart,Phoenicurus hodgsoni,Muscicapidae,Passeriformes,sight,1
F3,6,forest,3,23/11/2022,pre-winter,Ashy-throated Warbler,Phylloscopus maculipennis,Phylloscopidae,Passeriformes,call,1
F3,6,forest,3,23/11/2022,pre-winter,Black Bulbul,Hypsipetes leucocephalus,Pycnonotidae,Passeriformes,call,1
F3,6,forest,3,23/11/2022,pre-winter,Black-faced Laughingthrush,Trochalopteron affine,Leiotrichidae,Passeriformes,call,1
F3,6,forest,3,23/11/2022,pre-winter,Grey Treepie,Dendrocitta formosae,Corvidae,Passeriformes,call,1
F3,6,forest,3,23/11/2022,pre-winter,Grey-cheeked Warbler,Phylloscopus poliogenys,Phylloscopidae,Passeriformes,call,1
F3,6,forest,3,23/11/2022,pre-winter,Grey-throated Babbler,Stachyris nigriceps,Timaliidae,Passeriformes,sight,20
F3,6,forest,3,23/11/2022,pre-winter,Himalayan Bluetail,Tarsiger rufilatus,Muscicapidae,Passeriformes,call,1
F3,6,forest,3,23/11/2022,pre-winter,Lemon-rumped Warbler,Phylloscopus chloronotus,Phylloscopidae,Passeriformes,call,1
B4,6,bamboo,3,11/11/2022,pre-winter,Nepal Fulvetta,Alcippe nipalensis,Leiothrichidae,Passeriformes,call,1
F3,6,forest,3,23/11/2022,pre-winter,Orange-bellied Leafbird,Chloropsis hardwickii,Chloropseidae,Passeriformes,call,1
F3,6,forest,3,23/11/2022,pre-winter,Rufous-capped Babbler,Cyanoderma ruficeps,Timaliidae,Passeriformes,call,1
F3,6,forest,3,23/11/2022,pre-winter,Scaly-breasted Cupwing,Pnoepyga albiventer,Pnoepygidae,Passeriformes,call,1
F3,6,forest,3,23/11/2022,pre-winter,Scarlet-backed Flowerpecker,Dicaeum cruentatum,Dicaeidae,Passeriformes,call,1
F3,6,forest,3,23/11/2022,pre-winter,Slaty-bellied Tesia,Tesia olivea,Scotocercidae,Passeriformes,call,1
B1,1,bamboo,1,12/12/2021,pre-winter,White-crested Laughingthrush,Garrulax leucolophus,Leiothrichidae,Passeriformes,call,1
F3,6,forest,3,23/11/2022,pre-winter,White-gorgeted Flycatcher,Anthipes monileger,Muscicapidae,Passeriformes,call,1
F3,6,forest,3,23/11/2022,pre-winter,Yellow-bellied Warbler,Abroscopus superciliaris,Scotocercidae,Passeriformes,call,1
F3,6,forest,3,23/11/2022,pre-winter,Yellow-vented Warbler,Phylloscopus cantator,Phylloscopidae,Passeriformes,sight,20
A3,6,abandoned,3,24/11/2022,pre-winter,Hodgson's Redstart,Phoenicurus hodgsoni,Muscicapidae,Passeriformes,sight,1
A3,6,abandoned,3,24/11/2022,pre-winter,Little Bunting,Emberiza pusilla,Emberizidae,Passeriformes,sight,2
A3,6,abandoned,3,24/11/2022,pre-winter,Mountain Tailorbird,Phyllergates cucullatus,Scotocercidae,Passeriformes,call,1
A3,6,abandoned,3,24/11/2022,pre-winter,White-rumped Munia,Lonchura striata,Estrildidae,Passeriformes,sight,1
A4,6,abandoned,3,24/11/2022,pre-winter,Hill Prinia,Prinia superciliaris,Cisticolidae,Passeriformes,call,1
A4,6,abandoned,3,24/11/2022,pre-winter,Mountain Tailorbird,Phyllergates cucullatus,Scotocercidae,Passeriformes,call,1
A4,6,abandoned,3,24/11/2022,pre-winter,Slaty-bellied Tesia,Tesia olivea,Scotocercidae,Passeriformes,call,1
J2,6,jhum,3,24/11/2022,pre-winter,Little Bunting,Emberiza pusilla,Emberizidae,Passeriformes,call,1
J2,6,jhum,3,24/11/2022,pre-winter,Slaty-bellied Tesia,Tesia olivea,Scotocercidae,Passeriformes,call,1
J3,6,jhum,3,24/11/2022,pre-winter,Daurian Redstart,Phoenicurus auroreus,Muscicapidae,Passeriformes,sight,1
J3,6,jhum,3,24/11/2022,pre-winter,Little Bunting,Emberiza pusilla,Emberizidae,Passeriformes,sight,3
F4,6,forest,3,26/11/2022,pre-winter,Black Bulbul,Hypsipetes leucocephalus,Pycnonotidae,Passeriformes,call,1
F4,6,forest,3,26/11/2022,pre-winter,Black-throated Sunbird,Aethopyga saturata,Nectariniidae,Passeriformes,call,1
F4,6,forest,3,26/11/2022,pre-winter,Blue Whistling-Thrush,Myophonus caeruleus,Muscicapidae,Passeriformes,call,1
F4,6,forest,3,26/11/2022,pre-winter,Fire-breasted Flowerpecker,Dicaeum ignipectus,Dicaeidae,Passeriformes,call,1
F4,6,forest,3,26/11/2022,pre-winter,Green-tailed Sunbird,Aethopyga nipalensis,Nectariniidae,Passeriformes,sight,1
F4,6,forest,3,26/11/2022,pre-winter,Lemon-rumped Warbler,Phylloscopus chloronotus,Phylloscopidae,Passeriformes,sight,1
F4,6,forest,3,26/11/2022,pre-winter,Lesser racket-tailed Drongo,Dicrurus remifer,Dicruridae,Passeriformes,call,1
F4,6,forest,3,26/11/2022,pre-winter,Pygmy Cupwing,Pnoepyga pusilla,Pnoepygidae,Passeriformes,call,1
F4,6,forest,3,26/11/2022,pre-winter,Spotted Forktail,Enicurus maculatus,Muscicapidae,Passeriformes,call,1
F4,6,forest,3,26/11/2022,pre-winter,Streak-breasted Scimitar Babbler,Pomatorhinus ruficollis,Timaliidae,Passeriformes,call,1
F7,6,forest,3,26/11/2022,pre-winter,Ashy-throated Warbler,Phylloscopus maculipennis,Phylloscopidae,Passeriformes,call,1
F7,6,forest,3,26/11/2022,pre-winter,Black-eared Shrike-Babbler,Pteruthius melanotis,Vireonidae,Passeriformes,sight,3
F7,6,forest,3,26/11/2022,pre-winter,Blue Whistling-Thrush,Myophonus caeruleus,Muscicapidae,Passeriformes,call,1
F7,6,forest,3,26/11/2022,pre-winter,Golden Babbler,Cyanoderma chrysaeum,Timaliidae,Passeriformes,call,1
F7,6,forest,3,26/11/2022,pre-winter,Grey Treepie,Dendrocitta formosae,Corvidae,Passeriformes,call,1
F7,6,forest,3,26/11/2022,pre-winter,Large Niltava,Niltava grandis,Muscicapidae,Passeriformes,call,1
B6,5,bamboo,3,14/11/2022,pre-winter,Nepal Fulvetta,Alcippe nipalensis,Leiothrichidae,Passeriformes,call,1
F7,6,forest,3,26/11/2022,pre-winter,Spotted Forktail,Enicurus maculatus,Muscicapidae,Passeriformes,call,1
F7,6,forest,3,26/11/2022,pre-winter,Yellow-bellied Fairy-Fantail,Chelidorhynx hypoxanthus,Stenostiridae,Passeriformes,call,1
J8,6,jhum,3,26/11/2022,pre-winter,Hill Prinia,Prinia superciliaris,Cisticolidae,Passeriformes,call,2
J8,6,jhum,3,26/11/2022,pre-winter,Hume's Bush Warbler,Horornis brunnescens,Scotocercidae,Passeriformes,call,1
J8,6,jhum,3,26/11/2022,pre-winter,Mountain Tailorbird,Phyllergates cucullatus,Scotocercidae,Passeriformes,call,1
J8,6,jhum,3,26/11/2022,pre-winter,Slaty-bellied Tesia,Tesia olivea,Scotocercidae,Passeriformes,call,1
J8,6,jhum,3,26/11/2022,pre-winter,White-rumped Munia,Lonchura striata,Estrildidae,Passeriformes,call,1
B7,6,bamboo,3,27/11/2022,pre-winter,Ashy-throated Warbler,Phylloscopus maculipennis,Phylloscopidae,Passeriformes,call,1
B7,6,bamboo,3,27/11/2022,pre-winter,Bay Woodpecker,Blythipicus pyrrhotis,Picidae,Piciformes,call,1
B7,6,bamboo,3,27/11/2022,pre-winter,Black-crowned Scimitar Babbler,Pomatorhinus ferruginosus,Timaliidae,Passeriformes,call,1
B7,6,bamboo,3,27/11/2022,pre-winter,Grey-cheeked Warbler,Phylloscopus poliogenys,Phylloscopidae,Passeriformes,call,1
B7,6,bamboo,3,27/11/2022,pre-winter,Hume's Bush Warbler,Horornis brunnescens,Scotocercidae,Passeriformes,call,1
B7,6,bamboo,3,27/11/2022,pre-winter,Mountain Tailorbird,Phyllergates cucullatus,Scotocercidae,Passeriformes,call,1
B7,6,bamboo,3,27/11/2022,pre-winter,Streak-breasted Scimitar Babbler,Pomatorhinus ruficollis,Timaliidae,Passeriformes,sight,5
B2,2,bamboo,1,15/12/2021,pre-winter,White-crested Laughingthrush,Garrulax leucolophus,Leiothrichidae,Passeriformes,call,1
B7,6,bamboo,3,27/11/2022,pre-winter,White-throated Fantail,Rhipidura albicollis,Rhipiduridae,Passeriformes,call,1
B8,6,bamboo,3,27/11/2022,pre-winter,Grey-cheeked Warbler,Phylloscopus poliogenys,Phylloscopidae,Passeriformes,call,1
B8,6,bamboo,3,27/11/2022,pre-winter,Himalayan Bluetail,Tarsiger rufilatus,Muscicapidae,Passeriformes,call,1
B8,6,bamboo,3,27/11/2022,pre-winter,Mountain Tailorbird,Phyllergates cucullatus,Scotocercidae,Passeriformes,call,1
B8,6,bamboo,3,27/11/2022,pre-winter,Rufous-faced Warbler,Abroscopus albogularis,Scotocercidae,Passeriformes,call,1
B8,6,bamboo,3,27/11/2022,pre-winter,Yellow-bellied Warbler,Abroscopus superciliaris,Scotocercidae,Passeriformes,call,1
J6,7,jhum,4,18/02/2023,post-winter,Hill Prinia,Prinia superciliaris,Cisticolidae,Passeriformes,sight,1
J6,7,jhum,4,18/02/2023,post-winter,Rufous-breasted Accentor,Prunella strophiata,Prunellidae,Passeriformes,sight,2
J6,3,jhum,2,18/02/2022,post-winter,White-crested Laughingthrush,Garrulax leucolophus,Leiothrichidae,Passeriformes,sight,4
J7,7,jhum,4,18/02/2023,post-winter,Hill Prinia,Prinia superciliaris,Cisticolidae,Passeriformes,call,1
B5,7,bamboo,4,19/02/2023,post-winter,Bay Woodpecker,Blythipicus pyrrhotis,Picidae,Piciformes,call,1
B5,7,bamboo,4,19/02/2023,post-winter,Black-throated Sunbird,Aethopyga saturata,Nectariniidae,Passeriformes,call,1
B5,7,bamboo,4,19/02/2023,post-winter,Golden Babbler,Cyanoderma chrysaeum,Timaliidae,Passeriformes,call,1
B5,7,bamboo,4,19/02/2023,post-winter,Grey Treepie,Dendrocitta formosae,Corvidae,Passeriformes,call,1
B5,7,bamboo,4,19/02/2023,post-winter,Grey-cheeked Warbler,Phylloscopus poliogenys,Phylloscopidae,Passeriformes,sight,1
B5,7,bamboo,4,19/02/2023,post-winter,Mountain Tailorbird,Phyllergates cucullatus,Scotocercidae,Passeriformes,call,1
B5,7,bamboo,4,19/02/2023,post-winter,Rufous-faced Warbler,Abroscopus albogularis,Scotocercidae,Passeriformes,sight,2
F3,3,forest,2,24/02/2022,post-winter,White-crested Laughingthrush,Garrulax leucolophus,Leiothrichidae,Passeriformes,sight,5
B5,7,bamboo,4,19/02/2023,post-winter,Yellow-bellied Fairy-Fantail,Chelidorhynx hypoxanthus,Stenostiridae,Passeriformes,sight,1
B5,7,bamboo,4,19/02/2023,post-winter,Yellow-bellied Warbler,Abroscopus superciliaris,Scotocercidae,Passeriformes,call,1
B6,7,bamboo,4,19/02/2023,post-winter,Green-tailed Sunbird,Aethopyga nipalensis,Nectariniidae,Passeriformes,call,1
B6,7,bamboo,4,19/02/2023,post-winter,Grey-cheeked Warbler,Phylloscopus poliogenys,Phylloscopidae,Passeriformes,call,1
B6,7,bamboo,4,19/02/2023,post-winter,Hume's Bush Warbler,Horornis brunnescens,Scotocercidae,Passeriformes,call,1
B6,7,bamboo,4,19/02/2023,post-winter,Mountain Tailorbird,Phyllergates cucullatus,Scotocercidae,Passeriformes,call,1
B6,7,bamboo,4,19/02/2023,post-winter,Rufous-faced Warbler,Abroscopus albogularis,Scotocercidae,Passeriformes,call,2
B6,7,bamboo,4,19/02/2023,post-winter,Slaty-backed Forktail,Enicurus schistaceus,Muscicapidae,Passeriformes,call,1
J6,4,jhum,2,26/02/2022,post-winter,White-crested Laughingthrush,Garrulax leucolophus,Leiothrichidae,Passeriformes,sight,5
B6,7,bamboo,4,19/02/2023,post-winter,Yellow-bellied Warbler,Abroscopus superciliaris,Scotocercidae,Passeriformes,call,1
B7,7,bamboo,4,20/02/2023,post-winter,Bay Woodpecker,Blythipicus pyrrhotis,Picidae,Piciformes,call,1
B7,7,bamboo,4,20/02/2023,post-winter,Grey-bellied Tesia,Tesia cyaniventer,Scotocercidae,Passeriformes,call,1
B7,7,bamboo,4,20/02/2023,post-winter,Grey-cheeked Warbler,Phylloscopus poliogenys,Phylloscopidae,Passeriformes,call,1
B7,7,bamboo,4,20/02/2023,post-winter,Grey-sided Laughingthrush,Pterorhinus caerulatus,Leiotrichidae,Passeriformes,call,1
B7,7,bamboo,4,20/02/2023,post-winter,Mountain Tailorbird,Phyllergates cucullatus,Scotocercidae,Passeriformes,call,1
B7,7,bamboo,4,20/02/2023,post-winter,Rufous-faced Warbler,Abroscopus albogularis,Scotocercidae,Passeriformes,call,1
B7,7,bamboo,4,20/02/2023,post-winter,Slaty-backed Forktail,Enicurus schistaceus,Muscicapidae,Passeriformes,call,1
B7,7,bamboo,4,20/02/2023,post-winter,Slaty-bellied Tesia,Tesia olivea,Scotocercidae,Passeriformes,call,1
B7,7,bamboo,4,20/02/2023,post-winter,Striated Laughingthrush,Grammatoptila striata,Leiotrichidae,Passeriformes,call,1
B7,7,bamboo,4,20/02/2023,post-winter,White-gorgeted Flycatcher,Anthipes monileger,Muscicapidae,Passeriformes,call,1
B8,7,bamboo,4,20/02/2023,post-winter,Grey-cheeked Warbler,Phylloscopus poliogenys,Phylloscopidae,Passeriformes,call,1
B8,7,bamboo,4,20/02/2023,post-winter,Hill Partridge,Arborophila torqueola,Phasianidae,Galliformes,call,1
B8,7,bamboo,4,20/02/2023,post-winter,Pygmy Cupwing,Pnoepyga pusilla,Pnoepygidae,Passeriformes,call,1
B8,7,bamboo,4,20/02/2023,post-winter,Rufous-capped Babbler,Cyanoderma ruficeps,Timaliidae,Passeriformes,sight,1
B8,7,bamboo,4,20/02/2023,post-winter,Rufous-faced Warbler,Abroscopus albogularis,Scotocercidae,Passeriformes,call,1
B8,7,bamboo,4,20/02/2023,post-winter,Rufous-necked Laughingthrush,Pterorhinus ruficollis,Leiotrichidae,Passeriformes,call,1
B8,7,bamboo,4,20/02/2023,post-winter,Slaty-backed Forktail,Enicurus schistaceus,Muscicapidae,Passeriformes,call,1
B8,7,bamboo,4,20/02/2023,post-winter,Yellow-bellied Fairy-Fantail,Chelidorhynx hypoxanthus,Stenostiridae,Passeriformes,call,1
J1,7,jhum,4,20/02/2023,post-winter,Blue-fronted Redstart,Phoenicurus frontalis,Muscicapidae,Passeriformes,sight,3
J1,7,jhum,4,20/02/2023,post-winter,Eurasian Tree Sparrow,Passer montanus,Passeridae,Passeriformes,sight,7
J1,7,jhum,4,20/02/2023,post-winter,Grey Bushchat,Saxicola ferreus,Muscicapidae,Passeriformes,sight,1
J1,7,jhum,4,20/02/2023,post-winter,Hill Prinia,Prinia superciliaris,Cisticolidae,Passeriformes,sight,1
F3,5,forest,3,16/11/2022,pre-winter,Nepal Fulvetta,Alcippe nipalensis,Leiothrichidae,Passeriformes,call,1
J1,7,jhum,4,20/02/2023,post-winter,Rufous-breasted Accentor,Prunella strophiata,Prunellidae,Passeriformes,sight,25
A1,7,abandoned,4,24/02/2023,post-winter,Brownish-flanked Bush Warbler,Horornis fortipes,Scotocercidae,Passeriformes,call,1
A1,7,abandoned,4,24/02/2023,post-winter,Grey Treepie,Dendrocitta formosae,Corvidae,Passeriformes,sight,1
A1,7,abandoned,4,24/02/2023,post-winter,Grey-cheeked Warbler,Phylloscopus poliogenys,Phylloscopidae,Passeriformes,call,1
A2,7,abandoned,4,24/02/2023,post-winter,Chestnut-headed Tesia,Cettia castaneocoronata,Scotocercidae,Passeriformes,call,1
A2,7,abandoned,4,24/02/2023,post-winter,Grey Treepie,Dendrocitta formosae,Corvidae,Passeriformes,sight,1
A2,7,abandoned,4,24/02/2023,post-winter,Rufous-faced Warbler,Abroscopus albogularis,Scotocercidae,Passeriformes,call,1
A2,7,abandoned,4,24/02/2023,post-winter,Tickell's Leaf Warbler,Phylloscopus affinis,Phylloscopidae,Passeriformes,sight,1
A2,7,abandoned,4,24/02/2023,post-winter,White-rumped Munia,Lonchura striata,Estrildidae,Passeriformes,call,1
B1,7,bamboo,4,24/02/2023,post-winter,Ashy-throated Warbler,Phylloscopus maculipennis,Phylloscopidae,Passeriformes,call,1
B1,7,bamboo,4,24/02/2023,post-winter,Golden Babbler,Cyanoderma chrysaeum,Timaliidae,Passeriformes,call,1
B1,7,bamboo,4,24/02/2023,post-winter,Grey Treepie,Dendrocitta formosae,Corvidae,Passeriformes,call,1
B1,7,bamboo,4,24/02/2023,post-winter,Grey-cheeked Warbler,Phylloscopus poliogenys,Phylloscopidae,Passeriformes,call,1
B1,7,bamboo,4,24/02/2023,post-winter,Large Niltava,Niltava grandis,Muscicapidae,Passeriformes,call,1
B1,7,bamboo,4,24/02/2023,post-winter,Mountain Tailorbird,Phyllergates cucullatus,Scotocercidae,Passeriformes,call,1
B1,7,bamboo,4,24/02/2023,post-winter,Rufous-faced Warbler,Abroscopus albogularis,Scotocercidae,Passeriformes,call,1
B1,7,bamboo,4,24/02/2023,post-winter,Spotted Forktail,Enicurus maculatus,Muscicapidae,Passeriformes,call,1
J3,4,jhum,2,25/03/2022,post-winter,White-crested Laughingthrush,Garrulax leucolophus,Leiothrichidae,Passeriformes,sight,4
B1,7,bamboo,4,24/02/2023,post-winter,White-gorgeted Flycatcher,Anthipes monileger,Muscicapidae,Passeriformes,call,1
B2,7,bamboo,4,24/02/2023,post-winter,Bay Woodpecker,Blythipicus pyrrhotis,Picidae,Piciformes,call,1
B2,7,bamboo,4,24/02/2023,post-winter,Blue Whistling-Thrush,Myophonus caeruleus,Muscicapidae,Passeriformes,call,1
B2,7,bamboo,4,24/02/2023,post-winter,Blyth's Leaf Warbler,Phylloscopus reguloides,Phylloscopidae,Passeriformes,call,1
B2,7,bamboo,4,24/02/2023,post-winter,Chestnut-headed Tesia,Cettia castaneocoronata,Scotocercidae,Passeriformes,call,1
B2,7,bamboo,4,24/02/2023,post-winter,Common Green Magpie,Cissa chinensis,Corvidae,Passeriformes,call,1
B2,7,bamboo,4,24/02/2023,post-winter,Grey-cheeked Warbler,Phylloscopus poliogenys,Phylloscopidae,Passeriformes,call,1
B2,7,bamboo,4,24/02/2023,post-winter,Himalayan Bluetail,Tarsiger rufilatus,Muscicapidae,Passeriformes,call,1
B2,7,bamboo,4,24/02/2023,post-winter,Hume's Bush Warbler,Horornis brunnescens,Scotocercidae,Passeriformes,call,1
B2,7,bamboo,4,24/02/2023,post-winter,Rufous-faced Warbler,Abroscopus albogularis,Scotocercidae,Passeriformes,call,1
B2,7,bamboo,4,24/02/2023,post-winter,Spotted Forktail,Enicurus maculatus,Muscicapidae,Passeriformes,call,1
B2,7,bamboo,4,24/02/2023,post-winter,Striated Laughingthrush,Grammatoptila striata,Leiotrichidae,Passeriformes,call,1
B2,7,bamboo,4,24/02/2023,post-winter,White-gorgeted Flycatcher,Anthipes monileger,Muscicapidae,Passeriformes,call,1
B2,7,bamboo,4,24/02/2023,post-winter,Yellow-bellied Fairy-Fantail,Chelidorhynx hypoxanthus,Stenostiridae,Passeriformes,call,1
J6,8,jhum,4,26/02/2023,post-winter,Blue-fronted Redstart,Phoenicurus frontalis,Muscicapidae,Passeriformes,sight,1
J6,8,jhum,4,26/02/2023,post-winter,Blyth's Leaf Warbler,Phylloscopus reguloides,Phylloscopidae,Passeriformes,call,1
J6,8,jhum,4,26/02/2023,post-winter,Hill Prinia,Prinia superciliaris,Cisticolidae,Passeriformes,sight,1
J7,8,jhum,4,26/02/2023,post-winter,Grey Treepie,Dendrocitta formosae,Corvidae,Passeriformes,sight,1
J7,8,jhum,4,26/02/2023,post-winter,Hill Prinia,Prinia superciliaris,Cisticolidae,Passeriformes,call,1
A5,7,abandoned,4,27/02/2023,post-winter,Brownish-flanked Bush Warbler,Horornis fortipes,Scotocercidae,Passeriformes,call,1
A5,7,abandoned,4,27/02/2023,post-winter,Grey Treepie,Dendrocitta formosae,Corvidae,Passeriformes,call,1
A5,7,abandoned,4,27/02/2023,post-winter,Grey-cheeked Warbler,Phylloscopus poliogenys,Phylloscopidae,Passeriformes,call,1
A5,7,abandoned,4,27/02/2023,post-winter,Hill Prinia,Prinia superciliaris,Cisticolidae,Passeriformes,call,1
A5,7,abandoned,4,27/02/2023,post-winter,Hume's Bush Warbler,Horornis brunnescens,Scotocercidae,Passeriformes,call,1
B5,8,bamboo,4,27/02/2023,post-winter,Ashy-throated Warbler,Phylloscopus maculipennis,Phylloscopidae,Passeriformes,call,1
B5,8,bamboo,4,27/02/2023,post-winter,Grey Treepie,Dendrocitta formosae,Corvidae,Passeriformes,call,1
B5,8,bamboo,4,27/02/2023,post-winter,Rufous-faced Warbler,Abroscopus albogularis,Scotocercidae,Passeriformes,sight,2
B5,8,bamboo,4,27/02/2023,post-winter,Spotted Forktail,Enicurus maculatus,Muscicapidae,Passeriformes,call,1
B6,8,bamboo,4,27/02/2023,post-winter,Chestnut-headed Tesia,Cettia castaneocoronata,Scotocercidae,Passeriformes,call,1
B6,8,bamboo,4,27/02/2023,post-winter,Grey Treepie,Dendrocitta formosae,Corvidae,Passeriformes,call,1
B6,8,bamboo,4,27/02/2023,post-winter,Grey-cheeked Warbler,Phylloscopus poliogenys,Phylloscopidae,Passeriformes,call,1
B6,8,bamboo,4,27/02/2023,post-winter,Rufous-faced Warbler,Abroscopus albogularis,Scotocercidae,Passeriformes,call,1
B6,8,bamboo,4,27/02/2023,post-winter,Scarlet-backed Flowerpecker,Dicaeum cruentatum,Dicaeidae,Passeriformes,call,1
B6,8,bamboo,4,27/02/2023,post-winter,Yellow-bellied Fairy-Fantail,Chelidorhynx hypoxanthus,Stenostiridae,Passeriformes,call,1
B6,8,bamboo,4,27/02/2023,post-winter,Yellow-bellied Warbler,Abroscopus superciliaris,Scotocercidae,Passeriformes,call,1
J4,7,jhum,4,27/02/2023,post-winter,Brownish-flanked Bush Warbler,Horornis fortipes,Scotocercidae,Passeriformes,call,1
J4,7,jhum,4,27/02/2023,post-winter,Grey Bushchat,Saxicola ferreus,Muscicapidae,Passeriformes,sight,2
J4,7,jhum,4,27/02/2023,post-winter,Hill Prinia,Prinia superciliaris,Cisticolidae,Passeriformes,call,1
J4,7,jhum,4,27/02/2023,post-winter,Shikra,Accipiter badius,Accipitridae,Accipitriformes,sight,1
J5,7,jhum,4,27/02/2023,post-winter,Daurian Redstart,Phoenicurus auroreus,Muscicapidae,Passeriformes,sight,2
J5,7,jhum,4,27/02/2023,post-winter,Eurasian Tree Sparrow,Passer montanus,Passeridae,Passeriformes,call,1
J5,7,jhum,4,27/02/2023,post-winter,Hill Prinia,Prinia superciliaris,Cisticolidae,Passeriformes,call,1
J5,7,jhum,4,27/02/2023,post-winter,Rufous-breasted Accentor,Prunella strophiata,Prunellidae,Passeriformes,sight,3
B3,7,bamboo,4,28/02/2023,post-winter,Ashy-throated Warbler,Phylloscopus maculipennis,Phylloscopidae,Passeriformes,call,1
B3,7,bamboo,4,28/02/2023,post-winter,Black-eared Shrike-Babbler,Pteruthius melanotis,Vireonidae,Passeriformes,call,1
B3,7,bamboo,4,28/02/2023,post-winter,Blyth's Leaf Warbler,Phylloscopus reguloides,Phylloscopidae,Passeriformes,sight,1
B3,7,bamboo,4,28/02/2023,post-winter,Brownish-flanked Bush Warbler,Horornis fortipes,Scotocercidae,Passeriformes,call,1
B3,7,bamboo,4,28/02/2023,post-winter,Chestnut-headed Tesia,Cettia castaneocoronata,Scotocercidae,Passeriformes,call,1
